"TOA5","8321","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20240305_chlatest.CR6","4835","EXO_Chla_overlap"
"TIMESTAMP","RECORD","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","Chla_RFU_test","Chla_ugL_test","BGAPC_RFU_test","BGAPC_ugL_test","EXO_wtr_1"
"TS","RN","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-31 06:20:00",44019,2.35,9.310001,0.45,0.39,"NAN","NAN","NAN","NAN",3.555
"2026-01-31 06:30:00",44020,4.08,16.32,0.34,0.27,"NAN","NAN","NAN","NAN",3.552
"2026-01-31 06:40:00",44021,3.45,13.75,0.39,0.33,"NAN","NAN","NAN","NAN",3.558
"2026-01-31 06:50:00",44022,2.7,10.73,0.45,0.39,"NAN","NAN","NAN","NAN",3.559
"2026-01-31 07:00:00",44023,2.27,9.01,0.38,0.32,"NAN","NAN","NAN","NAN",3.558
"2026-01-31 07:10:00",44024,1.08,4.18,0.24,0.18,"NAN","NAN","NAN","NAN",3.556
"2026-01-31 07:20:00",44025,1.13,4.38,0.25,0.19,"NAN","NAN","NAN","NAN",3.55
"2026-01-31 07:30:00",44026,2.89,11.52,0.48,0.42,"NAN","NAN","NAN","NAN",3.544
"2026-01-31 07:40:00",44027,3.97,15.88,0.54,0.47,"NAN","NAN","NAN","NAN",3.559
"2026-01-31 07:50:00",44028,1.03,4.01,0.28,0.22,"NAN","NAN","NAN","NAN",3.555
"2026-01-31 08:00:00",44029,2.35,9.32,0.61,0.54,"NAN","NAN","NAN","NAN",3.554
"2026-01-31 08:10:00",44030,1.88,7.42,0.39,0.33,"NAN","NAN","NAN","NAN",3.556
"2026-01-31 08:20:00",44031,1.42,5.59,0.33,0.27,"NAN","NAN","NAN","NAN",3.554
"2026-01-31 08:30:00",44032,4.62,18.47,0.55,0.48,"NAN","NAN","NAN","NAN",3.554
"2026-01-31 08:40:00",44033,1.09,4.22,0.36,0.29,"NAN","NAN","NAN","NAN",3.554
"2026-01-31 08:50:00",44034,2.29,9.09,0.41,0.35,"NAN","NAN","NAN","NAN",3.554
"2026-01-31 09:00:00",44035,1.52,5.98,0.27,0.21,"NAN","NAN","NAN","NAN",3.555
"2026-01-31 09:10:00",44036,1.15,4.47,0.33,0.27,"NAN","NAN","NAN","NAN",3.556
"2026-01-31 09:20:00",44037,3.36,13.38,0.45,0.39,"NAN","NAN","NAN","NAN",3.557
"2026-01-31 09:30:00",44038,2.81,11.2,0.63,0.56,"NAN","NAN","NAN","NAN",3.561
"2026-01-31 09:40:00",44039,1.52,5.99,0.28,0.22,"NAN","NAN","NAN","NAN",3.562
"2026-01-31 09:50:00",44040,1.62,6.36,0.3,0.24,"NAN","NAN","NAN","NAN",3.561
"2026-01-31 10:00:00",44041,0.99,3.82,0.28,0.22,"NAN","NAN","NAN","NAN",3.563
"2026-01-31 10:10:00",44042,0.81,3.12,0.24,0.18,"NAN","NAN","NAN","NAN",3.566
"2026-01-31 10:20:00",44043,0.99,3.82,0.3,0.24,"NAN","NAN","NAN","NAN",3.586
"2026-01-31 10:30:00",44044,0.61,2.3,0.21,0.15,"NAN","NAN","NAN","NAN",3.581
"2026-01-31 10:40:00",44045,0.54,2.01,0.2,0.15,"NAN","NAN","NAN","NAN",3.576
"2026-01-31 10:50:00",44046,1.53,6.03,0.28,0.22,"NAN","NAN","NAN","NAN",3.574
"2026-01-31 11:00:00",44047,0.98,3.79,0.2,0.14,"NAN","NAN","NAN","NAN",3.573
"2026-01-31 11:10:00",44048,1.66,6.54,0.35,0.29,"NAN","NAN","NAN","NAN",3.579
"2026-01-31 11:20:00",44049,0.89,3.43,0.25,0.19,"NAN","NAN","NAN","NAN",3.58
"2026-01-31 11:30:00",44050,3.97,15.87,0.44,0.37,"NAN","NAN","NAN","NAN",3.581
"2026-01-31 11:40:00",44051,1.49,5.85,0.27,0.21,"NAN","NAN","NAN","NAN",3.58
"2026-01-31 11:50:00",44052,0.64,2.43,0.27,0.21,"NAN","NAN","NAN","NAN",3.578
"2026-01-31 12:00:00",44053,1.3,5.07,0.29,0.23,"NAN","NAN","NAN","NAN",3.582
"2026-01-31 12:10:00",44054,3.22,12.82,0.45,0.38,"NAN","NAN","NAN","NAN",3.582
"2026-01-31 12:20:00",44055,0.74,2.81,0.25,0.19,"NAN","NAN","NAN","NAN",3.58
"2026-01-31 12:30:00",44056,1.17,4.58,0.28,0.22,"NAN","NAN","NAN","NAN",3.579
"2026-01-31 12:40:00",44057,0.81,3.09,0.23,0.17,"NAN","NAN","NAN","NAN",3.576
"2026-01-31 12:50:00",44058,1.31,5.12,0.35,0.29,"NAN","NAN","NAN","NAN",3.57
"2026-01-31 13:00:00",44059,1.48,5.79,0.37,0.31,"NAN","NAN","NAN","NAN",3.569
"2026-01-31 13:10:00",44060,1.28,4.99,0.27,0.21,"NAN","NAN","NAN","NAN",3.569
"2026-01-31 13:20:00",44061,1.34,5.24,0.3,0.24,"NAN","NAN","NAN","NAN",3.57
"2026-01-31 13:30:00",44062,2.66,10.58,0.34,0.28,"NAN","NAN","NAN","NAN",3.569
"2026-01-31 13:40:00",44063,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-01-31 13:50:00",44064,2.01,7.94,0.38,0.32,"NAN","NAN","NAN","NAN",3.585
"2026-01-31 14:00:00",44065,0.93,3.61,0.25,0.19,"NAN","NAN","NAN","NAN",3.582
"2026-01-31 14:10:00",44066,0.86,3.29,0.29,0.23,"NAN","NAN","NAN","NAN",3.579
"2026-01-31 14:20:00",44067,1.33,5.22,0.31,0.25,"NAN","NAN","NAN","NAN",3.576
"2026-01-31 14:30:00",44068,2.44,9.67,0.35,0.29,"NAN","NAN","NAN","NAN",3.57
"2026-01-31 14:40:00",44069,1.48,5.81,0.32,0.26,"NAN","NAN","NAN","NAN",3.575
"2026-01-31 14:50:00",44070,0.61,2.29,0.32,0.26,"NAN","NAN","NAN","NAN",3.573
"2026-01-31 15:00:00",44071,1.07,4.16,0.28,0.22,"NAN","NAN","NAN","NAN",3.573
"2026-01-31 15:10:00",44072,0.45,1.64,0.24,0.18,"NAN","NAN","NAN","NAN",3.574
"2026-01-31 15:20:00",44073,0.65,2.48,0.23,0.18,"NAN","NAN","NAN","NAN",3.574
"2026-01-31 15:30:00",44074,1.66,6.52,0.38,0.32,"NAN","NAN","NAN","NAN",3.574
"2026-01-31 15:40:00",44075,2.56,10.15,0.37,0.31,"NAN","NAN","NAN","NAN",3.575
"2026-01-31 15:50:00",44076,0.95,3.68,0.29,0.23,"NAN","NAN","NAN","NAN",3.574
"2026-01-31 16:00:00",44077,0.37,1.33,0.18,0.12,"NAN","NAN","NAN","NAN",3.572
"2026-01-31 16:10:00",44078,0.42,1.53,0.19,0.13,"NAN","NAN","NAN","NAN",3.571
"2026-01-31 16:20:00",44079,1.11,4.31,0.31,0.24,"NAN","NAN","NAN","NAN",3.562
"2026-01-31 16:30:00",44080,1.2,4.66,0.36,0.3,"NAN","NAN","NAN","NAN",3.58
"2026-01-31 16:40:00",44081,0.43,1.57,0.19,0.13,"NAN","NAN","NAN","NAN",3.58
"2026-01-31 16:50:00",44082,0.35,1.26,0.16,0.1,"NAN","NAN","NAN","NAN",3.581
"2026-01-31 17:00:00",44083,0.36,1.29,0.19,0.13,"NAN","NAN","NAN","NAN",3.581
"2026-01-31 17:10:00",44084,0.63,2.39,0.24,0.18,"NAN","NAN","NAN","NAN",3.581
"2026-01-31 17:20:00",44085,0.81,3.11,0.24,0.18,"NAN","NAN","NAN","NAN",3.579
"2026-01-31 17:30:00",44086,0.99,3.82,0.26,0.2,"NAN","NAN","NAN","NAN",3.573
"2026-01-31 17:40:00",44087,1.6,6.3,0.42,0.35,"NAN","NAN","NAN","NAN",3.565
"2026-01-31 17:50:00",44088,1.31,5.13,0.27,0.21,"NAN","NAN","NAN","NAN",3.555
"2026-01-31 18:00:00",44089,2.33,9.229999,0.35,0.29,"NAN","NAN","NAN","NAN",3.556
"2026-01-31 18:10:00",44090,2.82,11.2,0.42,0.36,"NAN","NAN","NAN","NAN",3.555
"2026-01-31 18:20:00",44091,0.9,3.46,0.25,0.19,"NAN","NAN","NAN","NAN",3.55
"2026-01-31 18:30:00",44092,1.28,5.01,0.3,0.24,"NAN","NAN","NAN","NAN",3.551
"2026-01-31 18:40:00",44093,1.09,4.22,0.22,0.16,"NAN","NAN","NAN","NAN",3.554
"2026-01-31 18:50:00",44094,1.3,5.08,0.35,0.29,"NAN","NAN","NAN","NAN",3.563
"2026-01-31 19:00:00",44095,1.02,3.96,0.29,0.23,"NAN","NAN","NAN","NAN",3.569
"2026-01-31 19:10:00",44096,1.06,4.1,0.32,0.26,"NAN","NAN","NAN","NAN",3.564
"2026-01-31 19:20:00",44097,1.34,5.25,0.33,0.27,"NAN","NAN","NAN","NAN",3.554
"2026-01-31 19:30:00",44098,1.55,6.08,0.38,0.31,"NAN","NAN","NAN","NAN",3.55
"2026-01-31 19:40:00",44099,1.43,5.63,0.41,0.34,"NAN","NAN","NAN","NAN",3.554
"2026-01-31 19:50:00",44100,0.6,2.26,0.23,0.17,"NAN","NAN","NAN","NAN",3.556
"2026-01-31 20:00:00",44101,1.91,7.54,0.34,0.28,"NAN","NAN","NAN","NAN",3.554
"2026-01-31 20:10:00",44102,1.19,4.66,0.29,0.23,"NAN","NAN","NAN","NAN",3.553
"2026-01-31 20:20:00",44103,3.22,12.81,0.4,0.34,"NAN","NAN","NAN","NAN",3.525
"2026-01-31 20:30:00",44104,1.83,7.22,0.42,0.36,"NAN","NAN","NAN","NAN",3.516
"2026-01-31 20:40:00",44105,1.09,4.22,0.31,0.24,"NAN","NAN","NAN","NAN",3.529
"2026-01-31 20:50:00",44106,1.09,4.25,0.37,0.31,"NAN","NAN","NAN","NAN",3.545
"2026-01-31 21:00:00",44107,2.21,8.74,0.35,0.28,"NAN","NAN","NAN","NAN",3.543
"2026-01-31 21:10:00",44108,2.04,8.07,0.33,0.27,"NAN","NAN","NAN","NAN",3.529
"2026-01-31 21:20:00",44109,2.2,8.72,0.42,0.35,"NAN","NAN","NAN","NAN",3.523
"2026-01-31 21:30:00",44110,1.53,6.03,0.39,0.33,"NAN","NAN","NAN","NAN",3.538
"2026-01-31 21:40:00",44111,3.67,14.66,0.48,0.42,"NAN","NAN","NAN","NAN",3.539
"2026-01-31 21:50:00",44112,1.19,4.63,0.37,0.31,"NAN","NAN","NAN","NAN",3.538
"2026-01-31 22:00:00",44113,1.65,6.52,0.38,0.32,"NAN","NAN","NAN","NAN",3.533
"2026-01-31 22:10:00",44114,2.98,11.88,0.4,0.34,"NAN","NAN","NAN","NAN",3.528
"2026-01-31 22:20:00",44115,1.48,5.83,0.36,0.3,"NAN","NAN","NAN","NAN",3.544
"2026-01-31 22:30:00",44116,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-01-31 22:40:00",44117,1.8,7.11,0.37,0.3,"NAN","NAN","NAN","NAN",3.531
"2026-01-31 22:50:00",44118,1.49,5.85,0.35,0.29,"NAN","NAN","NAN","NAN",3.529
"2026-01-31 23:00:00",44119,1.25,4.87,0.27,0.21,"NAN","NAN","NAN","NAN",3.545
"2026-01-31 23:10:00",44120,1.17,4.56,0.3,0.24,"NAN","NAN","NAN","NAN",3.553
"2026-01-31 23:20:00",44121,1.32,5.17,0.42,0.36,"NAN","NAN","NAN","NAN",3.547
"2026-01-31 23:30:00",44122,1,3.89,0.43,0.37,"NAN","NAN","NAN","NAN",3.54
"2026-01-31 23:40:00",44123,3.28,13.09,0.45,0.38,"NAN","NAN","NAN","NAN",3.543
"2026-01-31 23:50:00",44124,0.95,3.67,0.48,0.41,"NAN","NAN","NAN","NAN",3.545
"2026-02-01 00:00:00",44125,0.87,3.36,0.4,0.33,"NAN","NAN","NAN","NAN",3.54
"2026-02-01 00:10:00",44126,1.43,5.61,0.41,0.35,"NAN","NAN","NAN","NAN",3.545
"2026-02-01 00:20:00",44127,1.91,7.55,0.46,0.39,"NAN","NAN","NAN","NAN",3.553
"2026-02-01 00:30:00",44128,1.75,6.9,0.4,0.33,"NAN","NAN","NAN","NAN",3.535
"2026-02-01 00:40:00",44129,0.53,1.97,0.33,0.27,"NAN","NAN","NAN","NAN",3.542
"2026-02-01 00:50:00",44130,3.27,13.05,0.42,0.36,"NAN","NAN","NAN","NAN",3.538
"2026-02-01 01:00:00",44131,6.7,26.86,0.39,0.33,"NAN","NAN","NAN","NAN",3.531
"2026-02-01 01:10:00",44132,1.64,6.46,0.55,0.48,"NAN","NAN","NAN","NAN",3.535
"2026-02-01 01:20:00",44133,2.05,8.13,0.3,0.24,"NAN","NAN","NAN","NAN",3.534
"2026-02-01 01:30:00",44134,2.55,10.11,0.49,0.42,"NAN","NAN","NAN","NAN",3.523
"2026-02-01 01:40:00",44135,1.05,4.09,0.34,0.28,"NAN","NAN","NAN","NAN",3.525
"2026-02-01 01:50:00",44136,2.38,9.42,0.45,0.38,"NAN","NAN","NAN","NAN",3.524
"2026-02-01 02:00:00",44137,2.01,7.95,0.34,0.28,"NAN","NAN","NAN","NAN",3.532
"2026-02-01 02:10:00",44138,1.52,5.99,0.39,0.32,"NAN","NAN","NAN","NAN",3.542
"2026-02-01 02:20:00",44139,2.75,10.92,0.44,0.38,"NAN","NAN","NAN","NAN",3.531
"2026-02-01 02:30:00",44140,2.21,8.78,0.57,0.5,"NAN","NAN","NAN","NAN",3.527
"2026-02-01 02:40:00",44141,2.67,10.6,0.34,0.28,"NAN","NAN","NAN","NAN",3.515
"2026-02-01 02:50:00",44142,2.32,9.18,0.47,0.4,"NAN","NAN","NAN","NAN",3.502
"2026-02-01 03:00:00",44143,1.46,5.73,0.41,0.34,"NAN","NAN","NAN","NAN",3.513
"2026-02-01 03:10:00",44144,2.05,8.11,0.46,0.4,"NAN","NAN","NAN","NAN",3.521
"2026-02-01 03:20:00",44145,1.57,6.18,0.31,0.25,"NAN","NAN","NAN","NAN",3.544
"2026-02-01 03:30:00",44146,2.49,9.89,0.38,0.31,"NAN","NAN","NAN","NAN",3.537
"2026-02-01 03:40:00",44147,4.68,18.73,0.4,0.34,"NAN","NAN","NAN","NAN",3.517
"2026-02-01 03:50:00",44148,7.12,28.55,0.42,0.35,"NAN","NAN","NAN","NAN",3.507
"2026-02-01 04:00:00",44149,1.38,5.42,0.41,0.35,"NAN","NAN","NAN","NAN",3.502
"2026-02-01 04:10:00",44150,0.88,3.38,0.25,0.19,"NAN","NAN","NAN","NAN",3.513
"2026-02-01 04:20:00",44151,2.06,8.15,0.47,0.41,"NAN","NAN","NAN","NAN",3.518
"2026-02-01 04:30:00",44152,4.06,16.2,0.43,0.36,"NAN","NAN","NAN","NAN",3.54
"2026-02-01 04:40:00",44153,2.23,8.84,0.42,0.36,"NAN","NAN","NAN","NAN",3.538
"2026-02-01 04:50:00",44154,3.65,14.59,0.38,0.32,"NAN","NAN","NAN","NAN",3.546
"2026-02-01 05:00:00",44155,3.16,12.59,0.4,0.33,"NAN","NAN","NAN","NAN",3.541
"2026-02-01 05:10:00",44156,2.19,8.689999,0.34,0.28,"NAN","NAN","NAN","NAN",3.537
"2026-02-01 05:20:00",44157,2.16,8.560001,0.39,0.33,"NAN","NAN","NAN","NAN",3.534
"2026-02-01 05:30:00",44158,1.49,5.86,0.51,0.44,"NAN","NAN","NAN","NAN",3.529
"2026-02-01 05:40:00",44159,2.07,8.21,0.41,0.35,"NAN","NAN","NAN","NAN",3.538
"2026-02-01 05:50:00",44160,1.64,6.45,0.39,0.32,"NAN","NAN","NAN","NAN",3.539
"2026-02-01 06:00:00",44161,3.94,15.72,0.46,0.39,"NAN","NAN","NAN","NAN",3.536
"2026-02-01 06:10:00",44162,0.81,3.1,0.36,0.29,"NAN","NAN","NAN","NAN",3.537
"2026-02-01 06:20:00",44163,1.37,5.37,0.77,0.7,"NAN","NAN","NAN","NAN",3.536
"2026-02-01 06:30:00",44164,3.58,14.3,0.41,0.35,"NAN","NAN","NAN","NAN",3.54
"2026-02-01 06:40:00",44165,1.37,5.37,0.37,0.31,"NAN","NAN","NAN","NAN",3.537
"2026-02-01 06:50:00",44166,2.9,11.53,0.42,0.35,"NAN","NAN","NAN","NAN",3.547
"2026-02-01 07:00:00",44167,1.62,6.38,0.41,0.34,"NAN","NAN","NAN","NAN",3.542
"2026-02-01 07:10:00",44168,1.58,6.2,0.29,0.23,"NAN","NAN","NAN","NAN",3.519
"2026-02-01 07:20:00",44169,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-02-01 07:30:00",44170,0.85,3.26,0.41,0.35,"NAN","NAN","NAN","NAN",3.537
"2026-02-01 07:40:00",44171,1.28,4.99,0.36,0.3,"NAN","NAN","NAN","NAN",3.53
"2026-02-01 07:50:00",44172,1.12,4.38,0.39,0.33,"NAN","NAN","NAN","NAN",3.518
"2026-02-01 08:00:00",44173,0.98,3.8,0.36,0.29,"NAN","NAN","NAN","NAN",3.516
"2026-02-01 08:10:00",44174,1.16,4.54,0.33,0.27,"NAN","NAN","NAN","NAN",3.511
"2026-02-01 08:20:00",44175,1.63,6.42,0.3,0.24,"NAN","NAN","NAN","NAN",3.512
"2026-02-01 08:30:00",44176,0.99,3.83,0.31,0.25,"NAN","NAN","NAN","NAN",3.521
"2026-02-01 08:40:00",44177,0.7,2.68,0.37,0.31,"NAN","NAN","NAN","NAN",3.523
"2026-02-01 08:50:00",44178,1.13,4.41,0.33,0.27,"NAN","NAN","NAN","NAN",3.517
"2026-02-01 09:00:00",44179,1.2,4.67,0.26,0.2,"NAN","NAN","NAN","NAN",3.535
"2026-02-01 09:10:00",44180,1.15,4.48,0.33,0.27,"NAN","NAN","NAN","NAN",3.548
"2026-02-01 09:20:00",44181,1.37,5.37,0.32,0.26,"NAN","NAN","NAN","NAN",3.548
"2026-02-01 09:30:00",44182,0.88,3.39,0.36,0.3,"NAN","NAN","NAN","NAN",3.552
"2026-02-01 09:40:00",44183,1.07,4.18,0.27,0.21,"NAN","NAN","NAN","NAN",3.547
"2026-02-01 09:50:00",44184,2.16,8.57,0.35,0.29,"NAN","NAN","NAN","NAN",3.551
"2026-02-01 10:00:00",44185,0.78,2.97,0.23,0.17,"NAN","NAN","NAN","NAN",3.551
"2026-02-01 10:10:00",44186,2.48,9.85,0.32,0.26,"NAN","NAN","NAN","NAN",3.553
"2026-02-01 10:20:00",44187,1.01,3.93,0.27,0.21,"NAN","NAN","NAN","NAN",3.551
"2026-02-01 10:30:00",44188,0.99,3.82,0.26,0.2,"NAN","NAN","NAN","NAN",3.549
"2026-02-01 10:40:00",44189,2.94,11.71,0.3,0.24,"NAN","NAN","NAN","NAN",3.553
"2026-02-01 10:50:00",44190,1.95,7.72,0.37,0.31,"NAN","NAN","NAN","NAN",3.555
"2026-02-01 11:00:00",44191,1.07,4.16,0.3,0.23,"NAN","NAN","NAN","NAN",3.567
"2026-02-01 11:10:00",44192,0.81,3.12,0.28,0.22,"NAN","NAN","NAN","NAN",3.555
"2026-02-01 11:20:00",44193,0.4,1.46,0.25,0.19,"NAN","NAN","NAN","NAN",3.56
"2026-02-01 11:30:00",44194,1.04,4.03,0.22,0.16,"NAN","NAN","NAN","NAN",3.561
"2026-02-01 11:40:00",44195,0.99,3.84,0.22,0.16,"NAN","NAN","NAN","NAN",3.566
"2026-02-01 11:50:00",44196,0.57,2.13,0.33,0.27,"NAN","NAN","NAN","NAN",3.568
"2026-02-01 12:00:00",44197,1.14,4.45,0.23,0.17,"NAN","NAN","NAN","NAN",3.568
"2026-02-01 12:10:00",44198,0.84,3.22,0.26,0.2,"NAN","NAN","NAN","NAN",3.565
"2026-02-01 12:20:00",44199,0.66,2.5,0.2,0.14,"NAN","NAN","NAN","NAN",3.566
"2026-02-01 12:30:00",44200,0.87,3.35,0.21,0.15,"NAN","NAN","NAN","NAN",3.57
"2026-02-01 12:40:00",44201,0.81,3.09,0.25,0.19,"NAN","NAN","NAN","NAN",3.571
"2026-02-01 12:50:00",44202,0.49,1.83,0.2,0.14,"NAN","NAN","NAN","NAN",3.571
"2026-02-01 13:00:00",44203,0.7,2.66,0.22,0.16,"NAN","NAN","NAN","NAN",3.569
"2026-02-01 13:10:00",44204,0.9,3.46,0.22,0.16,"NAN","NAN","NAN","NAN",3.573
"2026-02-01 13:20:00",44205,0.48,1.79,0.27,0.21,"NAN","NAN","NAN","NAN",3.568
"2026-02-01 13:30:00",44206,1.3,5.09,0.25,0.19,"NAN","NAN","NAN","NAN",3.576
"2026-02-01 13:40:00",44207,0.56,2.08,0.23,0.17,"NAN","NAN","NAN","NAN",3.584
"2026-02-01 13:50:00",44208,1.1,4.27,0.27,0.21,"NAN","NAN","NAN","NAN",3.583
"2026-02-01 14:00:00",44209,0.89,3.44,0.21,0.15,"NAN","NAN","NAN","NAN",3.585
"2026-02-01 14:10:00",44210,0.94,3.61,0.26,0.2,"NAN","NAN","NAN","NAN",3.587
"2026-02-01 14:20:00",44211,0.5,1.87,0.2,0.14,"NAN","NAN","NAN","NAN",3.59
"2026-02-01 14:30:00",44212,1.3,5.09,0.29,0.23,"NAN","NAN","NAN","NAN",3.59
"2026-02-01 14:40:00",44213,1.05,4.1,0.21,0.15,"NAN","NAN","NAN","NAN",3.587
"2026-02-01 14:50:00",44214,1.15,4.47,0.24,0.18,"NAN","NAN","NAN","NAN",3.579
"2026-02-01 15:00:00",44215,1.11,4.33,0.27,0.21,"NAN","NAN","NAN","NAN",3.579
"2026-02-01 15:10:00",44216,0.79,3.02,0.27,0.21,"NAN","NAN","NAN","NAN",3.575
"2026-02-01 15:20:00",44217,1.37,5.35,0.28,0.22,"NAN","NAN","NAN","NAN",3.584
"2026-02-01 15:30:00",44218,0.88,3.41,0.25,0.19,"NAN","NAN","NAN","NAN",3.578
"2026-02-01 15:40:00",44219,0.64,2.42,0.23,0.17,"NAN","NAN","NAN","NAN",3.581
"2026-02-01 15:50:00",44220,1.52,5.99,0.26,0.2,"NAN","NAN","NAN","NAN",3.579
"2026-02-01 16:00:00",44221,0.68,2.59,0.24,0.18,"NAN","NAN","NAN","NAN",3.578
"2026-02-01 16:10:00",44222,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-02-01 16:20:00",44223,0.88,3.4,0.32,0.26,"NAN","NAN","NAN","NAN",3.579
"2026-02-01 16:30:00",44224,1.47,5.76,0.32,0.26,"NAN","NAN","NAN","NAN",3.577
"2026-02-01 16:40:00",44225,1.43,5.6,0.37,0.3,"NAN","NAN","NAN","NAN",3.573
"2026-02-01 16:50:00",44226,2.07,8.18,0.33,0.26,"NAN","NAN","NAN","NAN",3.575
"2026-02-01 17:00:00",44227,3.26,13.01,0.39,0.33,"NAN","NAN","NAN","NAN",3.576
"2026-02-01 17:10:00",44228,2.01,7.97,0.42,0.36,"NAN","NAN","NAN","NAN",3.58
"2026-02-01 17:20:00",44229,3.36,13.4,0.45,0.38,"NAN","NAN","NAN","NAN",3.571
"2026-02-01 17:30:00",44230,5.17,20.71,0.32,0.26,"NAN","NAN","NAN","NAN",3.576
"2026-02-01 17:40:00",44231,1.15,4.5,0.32,0.26,"NAN","NAN","NAN","NAN",3.577
"2026-02-01 17:50:00",44232,2.04,8.060001,0.41,0.34,"NAN","NAN","NAN","NAN",3.578
"2026-02-01 18:00:00",44233,1,3.86,0.42,0.36,"NAN","NAN","NAN","NAN",3.593
"2026-02-01 18:10:00",44234,1.13,4.41,0.26,0.2,"NAN","NAN","NAN","NAN",3.593
"2026-02-01 18:20:00",44235,0.73,2.79,0.29,0.23,"NAN","NAN","NAN","NAN",3.595
"2026-02-01 18:30:00",44236,0.89,3.42,0.24,0.18,"NAN","NAN","NAN","NAN",3.599
"2026-02-01 18:40:00",44237,1.35,5.31,0.32,0.25,"NAN","NAN","NAN","NAN",3.603
"2026-02-01 18:50:00",44238,0.58,2.18,0.22,0.16,"NAN","NAN","NAN","NAN",3.602
"2026-02-01 19:00:00",44239,1,3.87,0.3,0.24,"NAN","NAN","NAN","NAN",3.611
"2026-02-01 19:10:00",44240,1.27,4.95,0.33,0.27,"NAN","NAN","NAN","NAN",3.609
"2026-02-01 19:20:00",44241,0.63,2.37,0.23,0.17,"NAN","NAN","NAN","NAN",3.61
"2026-02-01 19:30:00",44242,1.03,4.01,0.3,0.24,"NAN","NAN","NAN","NAN",3.611
"2026-02-01 19:40:00",44243,1.21,4.71,0.31,0.24,"NAN","NAN","NAN","NAN",3.613
"2026-02-01 19:50:00",44244,0.98,3.78,0.27,0.21,"NAN","NAN","NAN","NAN",3.62
"2026-02-01 20:00:00",44245,0.8,3.07,0.31,0.25,"NAN","NAN","NAN","NAN",3.613
"2026-02-01 20:10:00",44246,3.41,13.61,0.44,0.38,"NAN","NAN","NAN","NAN",3.596
"2026-02-01 20:20:00",44247,4.81,19.23,0.52,0.45,"NAN","NAN","NAN","NAN",3.584
"2026-02-01 20:30:00",44248,1.15,4.48,0.41,0.35,"NAN","NAN","NAN","NAN",3.588
"2026-02-01 20:40:00",44249,2.16,8.54,0.38,0.32,"NAN","NAN","NAN","NAN",3.573
"2026-02-01 20:50:00",44250,3.68,14.68,0.47,0.4,"NAN","NAN","NAN","NAN",3.582
"2026-02-01 21:00:00",44251,2.3,9.11,0.43,0.37,"NAN","NAN","NAN","NAN",3.565
"2026-02-01 21:10:00",44252,1.56,6.12,0.54,0.47,"NAN","NAN","NAN","NAN",3.572
"2026-02-01 21:20:00",44253,1.73,6.82,0.35,0.28,"NAN","NAN","NAN","NAN",3.56
"2026-02-01 21:30:00",44254,1.9,7.52,0.3,0.24,"NAN","NAN","NAN","NAN",3.578
"2026-02-01 21:40:00",44255,1.43,5.62,0.51,0.44,"NAN","NAN","NAN","NAN",3.579
"2026-02-01 21:50:00",44256,1.58,6.2,0.37,0.31,"NAN","NAN","NAN","NAN",3.561
"2026-02-01 22:00:00",44257,2.24,8.88,0.42,0.35,"NAN","NAN","NAN","NAN",3.552
"2026-02-01 22:10:00",44258,3.53,14.06,0.54,0.48,"NAN","NAN","NAN","NAN",3.557
"2026-02-01 22:20:00",44259,3.32,13.24,0.61,0.55,"NAN","NAN","NAN","NAN",3.552
"2026-02-01 22:30:00",44260,2.06,8.14,0.52,0.46,"NAN","NAN","NAN","NAN",3.566
"2026-02-01 22:40:00",44261,3.43,13.69,0.68,0.61,"NAN","NAN","NAN","NAN",3.557
"2026-02-01 22:50:00",44262,1.36,5.33,0.38,0.31,"NAN","NAN","NAN","NAN",3.555
"2026-02-01 23:00:00",44263,2.87,11.4,0.65,0.58,"NAN","NAN","NAN","NAN",3.553
"2026-02-01 23:10:00",44264,3.9,15.57,0.43,0.37,"NAN","NAN","NAN","NAN",3.548
"2026-02-01 23:20:00",44265,1.5,5.91,0.36,0.3,"NAN","NAN","NAN","NAN",3.555
"2026-02-01 23:30:00",44266,3.43,13.67,0.53,0.46,"NAN","NAN","NAN","NAN",3.563
"2026-02-01 23:40:00",44267,1.35,5.28,0.34,0.28,"NAN","NAN","NAN","NAN",3.567
"2026-02-01 23:50:00",44268,4.27,17.06,0.42,0.36,"NAN","NAN","NAN","NAN",3.565
"2026-02-02 00:00:00",44269,2.33,9.25,0.59,0.52,"NAN","NAN","NAN","NAN",3.576
"2026-02-02 00:10:00",44270,2.81,11.18,0.45,0.38,"NAN","NAN","NAN","NAN",3.584
"2026-02-02 00:20:00",44271,1.57,6.18,0.45,0.39,"NAN","NAN","NAN","NAN",3.581
"2026-02-02 00:30:00",44272,1.63,6.4,0.3,0.24,"NAN","NAN","NAN","NAN",3.587
